status,medicine_id,name,kind,existing_category_id,category_id,confidence,efficacy,pharmacology,atc,aliases,aliases_added,alias_conflicts,detail_url,reason
review_unclassified,,盐酸普拉克索缓释片,western,,,0.0,本品用于治疗成人特发性帕金森病的体征和症状，即在整个疾病过程中，包括疾病后期，当左旋多巴的疗效逐渐减弱或者出现变化和波动(剂末现象或“开关”波动)时，都可以单独应用本品(无左旋多巴)或与左旋多巴联用。,神经系统用药 | 抗震颤麻痹药,抗震颤麻痹药 | 多巴胺能类药 | 多巴胺促效药类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E6%99%AE%E6%8B%89%E5%85%8B%E7%B4%A2%E7%BC%93%E9%87%8A%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,盐酸普拉克索片,western,,,0.0,本品用于治疗成人特发性帕金森病的体征和症状，即在整个疾病过程中，包括疾病后期，当左旋多巴的疗效逐渐减弱或者出现变化和波动(剂末现象或“开关”波动)时，都可以单独应用本品(无左旋多巴)或与左旋多巴联用。本品也用于中度到重度特发性不宁腿综合征的症状治疗，剂量可高达0.75mg(见【用法用量】)。,神经系统用药 | 抗震颤麻痹药,抗震颤麻痹药 | 多巴胺能类药 | 多巴胺促效药类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E6%99%AE%E6%8B%89%E5%85%8B%E7%B4%A2%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,脾粉,western,,5,0.93,,消化系统用药 | 抗酸药及抗溃疡病药,治疗功能性胃肠疾病的药物 | 胃肠动力药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E8%84%BE%E7%B2%89,站点药理或 ATC 分类明确为胃肠消化用药
review_unclassified,,甲磺酸培高利特片,western,,,0.0,用于左旋多巴治疗帕金森氏病症的辅助治疗。,神经系统用药 | 抗震颤麻痹药,抗震颤麻痹药 | 多巴胺能类药 | 多巴胺促效药类,协良行,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%94%B2%E7%A3%BA%E9%85%B8%E5%9F%B9%E9%AB%98%E5%88%A9%E7%89%B9%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,乳酸心可定片,western,,12,0.95,治疗心绞痛。,心血管系统用药 | 抗心绞痛药,心脏病治疗用药 | 抗心律失常药，Ⅰ类和Ⅲ类 | 其它I类和III类抗心律失常药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E4%B9%B3%E9%85%B8%E5%BF%83%E5%8F%AF%E5%AE%9A%E7%89%87,站点药理或 ATC 分类明确为心脑血管用药
review_unclassified,,盐酸帕罗西汀片,western,,,0.0,本品用于治疗抑郁症、强迫症、伴有或不伴有广场恐怖的惊恐障碍、社交恐怖症/社交焦虑症。疗效满意后，继续服用本品可预防抑郁症、惊恐障碍和强迫症的复发。,治疗精神障碍药 | 抗抑郁药,精神兴奋药 | 抗抑郁药 | 选择性5-羟色胺再吸收抑制药,赛乐特,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E5%B8%95%E7%BD%97%E8%A5%BF%E6%B1%80%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,盐酸帕罗西汀肠溶缓释片,western,,,0.0,用于治疗成人抑郁症。在两项对符合美国精神障碍诊断统计手册(第四版)标准的抑郁症门诊患者进行的12周对照临床试验中，确立了盐酸帕罗西汀肠溶缓释片治疗抑郁症发作的有效性。尚未充分研究帕罗西汀对住院抑郁患者的抗抑郁作用。尚未在对照临床试验中对帕罗西汀肠溶缓释片超过12周的疗效安全性进行系统的评价；可是，在对照临床试验中证实了帕罗西汀速释片对抑郁症患者的长达1年维持治疗的有效性(参见【临床试验】)。医生如果选择帕罗西汀肠溶缓释片进行长期治疗，应该定期对药物用于个体患者的长期有效性进行再评估。,治疗精神障碍药 | 抗抑郁药,精神兴奋药 | 抗抑郁药 | 选择性5-羟色胺再吸收抑制药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E5%B8%95%E7%BD%97%E8%A5%BF%E6%B1%80%E8%82%A0%E6%BA%B6%E7%BC%93%E9%87%8A%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,三味补肾养肝口服液,tcm,,5,0.93,暂无数据,和解剂 | 其它,消化系统与代谢药 | 肝、胆疾病治疗药 | 肝病治疗药,,,,https://www.yao86.com/%E4%B8%AD%E6%88%90%E8%8D%AF/%E4%B8%89%E5%91%B3%E8%A1%A5%E8%82%BE%E5%85%BB%E8%82%9D%E5%8F%A3%E6%9C%8D%E6%B6%B2,站点药理或 ATC 分类明确为胃肠消化用药
review_missing_efficacy,,齐多夫定口服溶液,western,,2,0.96,,,系统用抗病毒药 | 直接作用的抗病毒药 | 核苷类和核苷酸类逆转录酶抑制药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E9%BD%90%E5%A4%9A%E5%A4%AB%E5%AE%9A%E5%8F%A3%E6%9C%8D%E6%BA%B6%E6%B6%B2,站点药理或 ATC 分类明确为抗感染药
review_missing_efficacy,,齐多夫定拉米夫定片,western,,2,0.96,,,系统用抗病毒药 | 直接作用的抗病毒药 | 治疗HIV感染的抗病毒药，复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E9%BD%90%E5%A4%9A%E5%A4%AB%E5%AE%9A%E6%8B%89%E7%B1%B3%E5%A4%AB%E5%AE%9A%E7%89%87,站点药理或 ATC 分类明确为抗感染药
review_missing_efficacy,,曲匹地尔胶囊,western,,12,0.95,心绞痛,心血管系统用药 | 抗心绞痛药,心脏病治疗用药 | 治疗心脏病用血管舒张药 | 治疗心脏病用其它血管舒张药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%9B%B2%E5%8C%B9%E5%9C%B0%E5%B0%94%E8%83%B6%E5%9B%8A,站点药理或 ATC 分类明确为心脑血管用药
review_unclassified,,盐酸曲唑酮片,western,,,0.0,本品适用于抑郁症的治疗，对伴有或不伴有焦虑的患者均有效。,治疗精神障碍药 | 抗抑郁药,精神兴奋药 | 抗抑郁药 | 其它抗抑郁药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E6%9B%B2%E5%94%91%E9%85%AE%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,盐酸曲唑酮缓释片,western,,,0.0,盐酸曲唑酮缓释片主要用于治疗各种类型的抑郁症和伴有抑郁症状的焦虑症以及药物依赖者戒断后的情绪障碍。,治疗精神障碍药 | 抗抑郁药,精神兴奋药 | 抗抑郁药 | 其它抗抑郁药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E6%9B%B2%E5%94%91%E9%85%AE%E7%BC%93%E9%87%8A%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,去甜酸甘草粉,western,,,0.0,,,,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8E%BB%E7%94%9C%E9%85%B8%E7%94%98%E8%8D%89%E7%B2%89,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,去羟肌苷散剂,western,,2,0.96,,,系统用抗病毒药 | 直接作用的抗病毒药 | 核苷类和核苷酸类逆转录酶抑制药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%8E%BB%E7%BE%9F%E8%82%8C%E8%8B%B7%E6%95%A3%E5%89%82,站点药理或 ATC 分类明确为抗感染药
review_missing_efficacy,,复方曲安奈德乳膏,western,,9,0.96,,,皮肤病用抗真菌药 | 局部用抗真菌药 | 抗生素类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E6%9B%B2%E5%AE%89%E5%A5%88%E5%BE%B7%E4%B9%B3%E8%86%8F,外用剂型且站点 ATC 分类明确为皮肤局部用药
review_missing_efficacy,,曲安奈德凝胶,western,,9,0.96,,,皮肤病用皮质激素制剂 | 皮质甾体激素类，单方 | 皮质类固醇类，中强（II 组）,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%9B%B2%E5%AE%89%E5%A5%88%E5%BE%B7%E5%87%9D%E8%83%B6,外用剂型且站点 ATC 分类明确为皮肤局部用药
review_missing_efficacy,,曲安奈德气雾剂,western,,9,0.94,,,鼻用制剂 | 减充血药和其它鼻腔局部用药 | 皮质甾体激素类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%9B%B2%E5%AE%89%E5%A5%88%E5%BE%B7%E6%B0%94%E9%9B%BE%E5%89%82,剂型或站点分类明确为局部外用药
review_missing_efficacy,,醋酸曲安奈德鼻用喷雾剂,western,,9,0.94,,,鼻用制剂 | 减充血药和其它鼻腔局部用药 | 皮质甾体激素类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E9%86%8B%E9%85%B8%E6%9B%B2%E5%AE%89%E5%A5%88%E5%BE%B7%E9%BC%BB%E7%94%A8%E5%96%B7%E9%9B%BE%E5%89%82,剂型或站点分类明确为局部外用药
review_missing_efficacy,,三溴片,western,,,0.0,,,精神安定药 | 催眠镇静药 | 催眠镇静药与非巴比妥类药物的复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E4%B8%89%E6%BA%B4%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,水合氯醛灌肠剂,western,,,0.0,儿童检查、操作前的镇静、催眠。监护条件下抗惊厥。,治疗精神障碍药 | 镇静催眠药,精神安定药 | 催眠镇静药 | 醛类与其衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B0%B4%E5%90%88%E6%B0%AF%E9%86%9B%E7%81%8C%E8%82%A0%E5%89%82,站点分类无法可靠映射到项目现有类别
review_unclassified,,盐酸沙丙蝶呤片,western,,,0.0,适用于对本品治疗有反应的四氢生物喋呤(BH4)缺乏症所导致的高苯丙氨酸血症(HPA)，可用于成人及4岁以上儿童。本品在0-4岁儿童中无充分的临床用药经验，若必须使用，须在专科医生的严格指导下慎重使用。,激素及影响内分泌药 | 其他内分泌药,其它消化道和代谢药物 | 各种消化道产物与代谢产物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E6%B2%99%E4%B8%99%E8%9D%B6%E5%91%A4%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,水杨酸凝胶,western,,9,0.96,轻、中度痤疮。,皮肤科用药 | 角质溶解药,皮肤病用抗真菌药 | 局部用抗真菌药 | 局部用其它抗真菌药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B0%B4%E6%9D%A8%E9%85%B8%E5%87%9D%E8%83%B6,外用剂型且站点 ATC 分类明确为皮肤局部用药
review_missing_efficacy,,复方氧化锌水杨酸散,western,,2,0.96,,,皮肤病用抗真菌药 | 局部用抗真菌药 | 局部用其它抗真菌药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E6%B0%A7%E5%8C%96%E9%94%8C%E6%B0%B4%E6%9D%A8%E9%85%B8%E6%95%A3,站点药理或 ATC 分类明确为抗感染药
review_unclassified,,盐酸司来吉兰片,western,,,0.0,适用于原发性帕金森病。可单用于治疗早期帕金森病，也可与左旋多巴或与左旋多巴及外周多巴脱羧酶抑制剂合用。在与左旋多巴合用时，特别适用于治疗运动波动。,神经系统用药 | 抗震颤麻痹药,抗震颤麻痹药 | 多巴胺能类药 | 单胺氧化酶B抑制药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E5%8F%B8%E6%9D%A5%E5%90%89%E5%85%B0%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,盐酸司来吉兰胶囊,western,,,0.0,单用治疗早期帕金森病或与左旋多巴或与左旋多巴及外周多巴脱羧酶抑制剂合用；思吉宁与左旋多巴合用特别适用于治疗运动波动例如由于大剂量左旋多巴治疗引起的剂末波动。,神经系统用药 | 抗震颤麻痹药,抗震颤麻痹药 | 多巴胺能类药 | 单胺氧化酶B抑制药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E5%8F%B8%E6%9D%A5%E5%90%89%E5%85%B0%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,碳酸钙D3咀嚼片(Ⅲ),western,,7,0.96,,,矿物质补充剂 | 钙 | 钙与其它药品的复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%A2%B3%E9%85%B8%E9%92%99D3%E5%92%80%E5%9A%BC%E7%89%87%28%E2%85%A2%29,站点药理或 ATC 分类明确为维生素/矿物质
review_missing_efficacy,,碳酸钙D3片(Ⅰ),western,,7,0.96,,,矿物质补充剂 | 钙 | 钙与其它药品的复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%A2%B3%E9%85%B8%E9%92%99D3%E7%89%87%28%E2%85%A0%29,站点药理或 ATC 分类明确为维生素/矿物质
review_missing_efficacy,,碳酸钙D3颗粒(Ⅱ),western,,7,0.96,,,矿物质补充剂 | 钙 | 钙与其它药品的复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%A2%B3%E9%85%B8%E9%92%99D3%E9%A2%97%E7%B2%92%28%E2%85%A1%29,站点药理或 ATC 分类明确为维生素/矿物质
review_missing_efficacy,,碳酸钙口服混悬液,western,,,0.0,,,治疗与胃酸分泌相关疾病的药物 | 治酸药 | 钙化合物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%A2%B3%E9%85%B8%E9%92%99%E5%8F%A3%E6%9C%8D%E6%B7%B7%E6%82%AC%E6%B6%B2,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,复方碳酸钙泡腾片,western,,7,0.96,,,矿物质补充剂 | 钙,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E7%A2%B3%E9%85%B8%E9%92%99%E6%B3%A1%E8%85%BE%E7%89%87,站点药理或 ATC 分类明确为维生素/矿物质
review_missing_efficacy,,碳酸钙原料粉,western,,,0.0,,,,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%A2%B3%E9%85%B8%E9%92%99%E5%8E%9F%E6%96%99%E7%B2%89,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,乌美溴铵吸入粉雾剂,western,,,0.0,,,阻塞性气管疾病用药 | 其它阻塞性气管病系统用药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E4%B9%8C%E7%BE%8E%E6%BA%B4%E9%93%B5%E5%90%B8%E5%85%A5%E7%B2%89%E9%9B%BE%E5%89%82,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,乌诺前列酮异丙酯滴眼液,western,,9,0.94,,,,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E4%B9%8C%E8%AF%BA%E5%89%8D%E5%88%97%E9%85%AE%E5%BC%82%E4%B8%99%E9%85%AF%E6%BB%B4%E7%9C%BC%E6%B6%B2,剂型或站点分类明确为局部外用药
review_missing_efficacy,,盐酸维拉帕米缓释片,western,,12,0.95,原发性高血压。,心血管系统用药 | 抗心绞痛药,钙通道阻滞剂 | 直接对心脏产生影响的选择性钙通道阻滞剂 | 苯基烷基胺衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E7%BB%B4%E6%8B%89%E5%B8%95%E7%B1%B3%E7%BC%93%E9%87%8A%E7%89%87,站点药理或 ATC 分类明确为心脑血管用药
review_missing_efficacy,,维拉帕米片,western,,,0.0,,,钙通道阻滞剂 | 直接对心脏产生影响的选择性钙通道阻滞剂 | 苯基烷基胺衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%BB%B4%E6%8B%89%E5%B8%95%E7%B1%B3%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,心痛宁滴丸,tcm,,12,0.95,,和解剂 | 其它,心脑血管与血液系统药物 | 心血管疾病治疗药,,,,https://www.yao86.com/%E4%B8%AD%E6%88%90%E8%8D%AF/%E5%BF%83%E7%97%9B%E5%AE%81%E6%BB%B4%E4%B8%B8,站点药理或 ATC 分类明确为心脑血管用药
review_missing_efficacy,,西格列汀二甲双胍缓释片,western,,11,0.95,,,糖尿病用药 | 非胰岛素类降血糖药 | 口服降糖药复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E8%A5%BF%E6%A0%BC%E5%88%97%E6%B1%80%E4%BA%8C%E7%94%B2%E5%8F%8C%E8%83%8D%E7%BC%93%E9%87%8A%E7%89%87,站点药理或 ATC 分类明确为慢性病长期用药
review_missing_efficacy,,西格列汀二甲双胍缓释片(Ⅱ),western,,11,0.95,,,糖尿病用药 | 非胰岛素类降血糖药 | 口服降糖药复方,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E8%A5%BF%E6%A0%BC%E5%88%97%E6%B1%80%E4%BA%8C%E7%94%B2%E5%8F%8C%E8%83%8D%E7%BC%93%E9%87%8A%E7%89%87%28%E2%85%A1%29,站点药理或 ATC 分类明确为慢性病长期用药
review_missing_efficacy,,异卡波肼片,western,,,0.0,,,精神兴奋药 | 抗抑郁药 | 非选择性单胺氧化酶抑制药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%BC%82%E5%8D%A1%E6%B3%A2%E8%82%BC%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,茚达格莫吸入粉雾剂(Ⅰ),western,,17,0.96,,呼吸系统用药 | 平喘药,阻塞性气管疾病用药 | 肾上腺素能药，吸入剂 | 肾上腺素能药物与抗胆碱能药物的联合应用，包括与糖皮质激素的三种联合应用,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E8%8C%9A%E8%BE%BE%E6%A0%BC%E8%8E%AB%E5%90%B8%E5%85%A5%E7%B2%89%E9%9B%BE%E5%89%82%28%E2%85%A0%29,人工分类边界：西药支气管扩张剂归其它
review_missing_efficacy,,茚达格莫吸入粉雾剂(Ⅱ),western,,17,0.96,,呼吸系统用药 | 平喘药,阻塞性气管疾病用药 | 肾上腺素能药，吸入剂 | 肾上腺素能药物与抗胆碱能药物的联合应用，包括与糖皮质激素的三种联合应用,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E8%8C%9A%E8%BE%BE%E6%A0%BC%E8%8E%AB%E5%90%B8%E5%85%A5%E7%B2%89%E9%9B%BE%E5%89%82%28%E2%85%A1%29,人工分类边界：西药支气管扩张剂归其它
review_missing_efficacy,,盐酸尼卡地平缓释微丸,western,,,0.0,,,,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E5%B0%BC%E5%8D%A1%E5%9C%B0%E5%B9%B3%E7%BC%93%E9%87%8A%E5%BE%AE%E4%B8%B8,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,盐酸尼卡地平速释微丸,western,,,0.0,,,,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E5%B0%BC%E5%8D%A1%E5%9C%B0%E5%B9%B3%E9%80%9F%E9%87%8A%E5%BE%AE%E4%B8%B8,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,盐酸普鲁卡因胶囊,western,,,0.0,,,麻醉药 | 局部麻醉药 | 氨苯甲酸酯类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E6%99%AE%E9%B2%81%E5%8D%A1%E5%9B%A0%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,叶绿油,tcm,,13,0.9,,开窍剂 | 凉开,,,,,https://www.yao86.com/%E4%B8%AD%E6%88%90%E8%8D%AF/%E5%8F%B6%E7%BB%BF%E6%B2%B9,站点明确收录为中成药，未命中更具体项目类别
review_missing_efficacy,,复方妥洛特罗糖浆,western,,,0.0,,,阻塞性气管疾病用药 | 其它阻塞性气管病系统用药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A4%8D%E6%96%B9%E5%A6%A5%E6%B4%9B%E7%89%B9%E7%BD%97%E7%B3%96%E6%B5%86,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,乙琥胺糖浆,western,,,0.0,,,抗癫痫药 | 琥珀酰胺衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E4%B9%99%E7%90%A5%E8%83%BA%E7%B3%96%E6%B5%86,站点分类无法可靠映射到项目现有类别
review_unclassified,,中性蛋白酶肠溶片,western,,,0.0,用于慢性气管炎引起的痰液粘稠。,呼吸系统用药 | 其他呼吸系统药,阻塞性气管疾病用药 | 其它阻塞性气管病系统用药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E4%B8%AD%E6%80%A7%E8%9B%8B%E7%99%BD%E9%85%B6%E8%82%A0%E6%BA%B6%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,泽布替尼胶囊,western,,,0.0,本品适用于治疗：1)既往至少接受过一种治疗的成人套细胞淋巴瘤(MCL)患者。2)既往至少接受过一种治疗的成人慢性淋巴细胞白血病(CLL)/小淋巴细胞淋巴瘤(SLL)患者。上述适应症分别基于一项单臂临床试验的客观缓解率结果给予的附条件批准。本品的完全批准将取决于正在开展中的确证性随机对照临床试验结果。,抗肿瘤药 | 抗肿瘤靶向药,抗肿瘤药 | 蛋白激酶抑制剂 | Bruton酪氨酸激酶(BTK)抑制剂,百悦泽Brukinsa,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%B3%BD%E5%B8%83%E6%9B%BF%E5%B0%BC%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,猪源纤维蛋白粘合剂,western,,,0.0,,生物制品 | 治疗用生物制品,抗出血药 | 维生素K和其它止血药 | 局部止血药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%8C%AA%E6%BA%90%E7%BA%A4%E7%BB%B4%E8%9B%8B%E7%99%BD%E7%B2%98%E5%90%88%E5%89%82,站点分类无法可靠映射到项目现有类别
review_unclassified,,猪纤维蛋白粘合剂,western,,,0.0,辅助用于常规手术操作控制出血不满意的外科止血。,生物制品 | 治疗用生物制品,抗出血药 | 维生素K和其它止血药 | 局部止血药,安可晶,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%8C%AA%E7%BA%A4%E7%BB%B4%E8%9B%8B%E7%99%BD%E7%B2%98%E5%90%88%E5%89%82,站点分类无法可靠映射到项目现有类别
review_unclassified,,盐酸昂丹司琼片,western,,,0.0,止吐药。用于：1.细胞毒性药物化疗和放射治疗引起的恶心呕吐；2.预防和治疗手术后的恶心呕吐。,抗肿瘤药 | 抗肿瘤辅助药,镇吐药和止呕药 | 5-羟色胺拮抗药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E6%98%82%E4%B8%B9%E5%8F%B8%E7%90%BC%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,盐酸昂丹司琼胶囊,western,,,0.0,止吐药。用于：①细胞毒性药物化疗和放射治疗引起的恶心呕吐；②预防和治疗手术后的恶性呕吐。,抗肿瘤药 | 抗肿瘤辅助药,镇吐药和止呕药 | 5-羟色胺拮抗药,恩诺平,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E6%98%82%E4%B8%B9%E5%8F%B8%E7%90%BC%E8%83%B6%E5%9B%8A,站点分类无法可靠映射到项目现有类别
review_unclassified,,盐酸昂丹司琼口腔崩解片,western,,,0.0,止吐药。用于：1.由细胞毒性药物化疗和放射治疗引起的恶心呕吐。2.预防和治疗手术后的恶心呕吐。,抗肿瘤药 | 抗肿瘤辅助药,镇吐药和止呕药 | 5-羟色胺拮抗药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E6%98%82%E4%B8%B9%E5%8F%B8%E7%90%BC%E5%8F%A3%E8%85%94%E5%B4%A9%E8%A7%A3%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,昂丹司琼口腔溶解薄膜,western,,,0.0,,,镇吐药和止呕药 | 5-羟色胺拮抗药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%98%82%E4%B8%B9%E5%8F%B8%E7%90%BC%E5%8F%A3%E8%85%94%E6%BA%B6%E8%A7%A3%E8%96%84%E8%86%9C,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,桉柠蒎肠溶胶囊,western,,1,0.95,,,咳嗽和感冒用药 | 祛痰药，与止咳药的复方除外 | 粘液溶解药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E6%A1%89%E6%9F%A0%E8%92%8E%E8%82%A0%E6%BA%B6%E8%83%B6%E5%9B%8A,站点药理分类明确为止咳或祛痰药
review_unclassified,,奥沙西泮片,western,,,0.0,主要用于短期缓解焦虑、紧张、激动，也可用于催眠，焦虑伴有精神抑郁的辅助用药，并能缓解急性酒精戒断症状。肌松作用较其他苯二氮药物为强。,治疗精神障碍药 | 抗焦虑药,精神安定药 | 抗焦虑药 | 苯并二氮卓衍生物类,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%A5%A5%E6%B2%99%E8%A5%BF%E6%B3%AE%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,盐酸阿夫唑嗪缓释片,western,,,0.0,用于缓解良性前列腺增生症(BPH)引起的症状。,泌尿系统用药 | 良性前列腺增生用药,泌尿系统药物 | 前列腺肥大治疗药 | α-肾上腺受体拮抗药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E9%98%BF%E5%A4%AB%E5%94%91%E5%97%AA%E7%BC%93%E9%87%8A%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,盐酸阿夫唑嗪片,western,,,0.0,用于缓解良性前列腺增生症状。,泌尿系统用药 | 良性前列腺增生用药,泌尿系统药物 | 前列腺肥大治疗药 | α-肾上腺受体拮抗药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E7%9B%90%E9%85%B8%E9%98%BF%E5%A4%AB%E5%94%91%E5%97%AA%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,阿夫唑嗪片,western,,,0.0,,,泌尿系统药物 | 前列腺肥大治疗药 | α-肾上腺受体拮抗药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E9%98%BF%E5%A4%AB%E5%94%91%E5%97%AA%E7%89%87,站点分类无法可靠映射到项目现有类别
review_missing_efficacy,,阿夫唑嗪缓释片,western,,,0.0,,,泌尿系统药物 | 前列腺肥大治疗药 | α-肾上腺受体拮抗药,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E9%98%BF%E5%A4%AB%E5%94%91%E5%97%AA%E7%BC%93%E9%87%8A%E7%89%87,站点分类无法可靠映射到项目现有类别
review_unclassified,,安钠咖片,western,,,0.0,中枢神经兴奋药。用于中枢性呼吸及循环功能不全，也可用于麻醉药或催眠药中毒等的昏迷状态。,神经系统用药 | 中枢兴奋药,精神兴奋药 | 精神兴奋药，用于治疗注意力缺陷多动症药和益智药 | 黄嘌呤衍生物,,,,https://www.yao86.com/%E8%A5%BF%E8%8D%AF/%E5%AE%89%E9%92%A0%E5%92%96%E7%89%87,站点分类无法可靠映射到项目现有类别
